Title,Auction Name,Sheet id,Auction House,Make,Model,Variant,Lot,Reg,Start Time,Start Date,D.O.R,Fuel Type,Former Keepers,Transmission,Colour,MOT Expiry Date,Keys,VAT Status,V5,CAP Clean,CAP Average,CAP Below,CC,Mileage,Mileage Warranted,MOT Due,Body Type,Additional information,General Condition,Tyres Condition,Inspection Report,Images,Damaged_images,Damage_details
Nissan,ebca,24,ProTruck,Nissan,Qashqai,1.6 Visia 5dr,293,LL10UEF,15:00,-,18/06/2010,Petrol,,MANUAL,GREY,26/06/2026,2,Margin,Here,£950.00,£550.00,£150.00,0.2,,Warranted,26/06/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '5', 'Last service date': '25/06/2024', 'Last service miles': '97,248', 'MOT Due': '26/06/2026', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '113', 'Gross Weight': '1830', 'Euro Status': '4', 'Euro': '4', 'CO2': '155', 'MPG Combined': '42.8', 'MPG Urban': '34', 'MPG Extra Urban': '50.4'}}","{
    ""Interior"": {
        ""Registration"": ""LL10UEF"",
        ""Registered"": ""18/06/2010"",
        ""Miles"": ""109,681 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""26/06/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1598"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""5"",
        ""Last service date"": ""25/06/2024"",
        ""Last service miles"": ""97,248"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a3950.00"",
        ""CAP Average"": ""\u00a3550.00"",
        ""CAP Below"": ""\u00a3150.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6620.pdf,,,
Hyundai,ebca,24,ProTruck,Hyundai,IX35,1.7 CRDi Premium 5dr 2WD,292,LL12HHY,15:00,-,21/08/2012,Diesel,3,MANUAL,WHITE,04/09/2026,2,Margin,Here,"£1,600.00","£1,200.00",£800.00,0.2,,Warranted,04/09/2026,Estate,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '8', 'Last service date': '30/05/2024', 'Last service miles': '78,420', 'MOT Due': '04/09/2026', 'Former Keepers': '3', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '114', 'Gross Weight': '1940', 'Euro Status': '5', 'Euro': '5', 'CO2': '139', 'MPG Combined': '48.7', 'MPG Urban': '44.8', 'MPG Extra Urban': '58.9'}}","{
    ""Interior"": {
        ""Registration"": ""LL12HHY"",
        ""Registered"": ""21/08/2012"",
        ""Miles"": ""95,868 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""WHITE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""04/09/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1685"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""8"",
        ""Last service date"": ""30/05/2024"",
        ""Last service miles"": ""78,420"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a31,600.00"",
        ""CAP Average"": ""\u00a31,200.00"",
        ""CAP Below"": ""\u00a3800.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6667.pdf,,,
Mazda,ebca,24,ProTruck,Mazda,6,2.2d [175] Sport Nav 4dr Auto,306,LL64DMY,15:00,-,20/11/2014,Diesel,3,AUTOMATIC,SILVER,09/05/2026,2,Margin,Here,"£2,925.00","£2,450.00","£1,975.00",0.2,,Warranted,09/05/2026,Saloon,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '3', 'Last service date': '16/11/2017', 'Last service miles': '30,596', 'MOT Due': '09/05/2026', 'Former Keepers': '3', 'Body Style': 'Saloon', 'Hubs': 'Alloy', 'BHP': '173', 'Gross Weight': '2070', 'Euro Status': '6', 'Euro': '6', 'CO2': '127', 'MPG Combined': '58.9', 'MPG Urban': '47.9', 'MPG Extra Urban': '67.3'}}","{
    ""Interior"": {
        ""Registration"": ""LL64DMY"",
        ""Registered"": ""20/11/2014"",
        ""Miles"": ""94,031 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""09/05/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""2184"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""3"",
        ""Last service date"": ""16/11/2017"",
        ""Last service miles"": ""30,596"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a32,925.00"",
        ""CAP Average"": ""\u00a32,450.00"",
        ""CAP Below"": ""\u00a31,975.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6248.pdf,,,
Audi,ebca,24,ProTruck,Audi,Q5,3.0 TDI Quattro S Line Special Ed 5dr S Tronic,315,LM11XTF,15:00,-,27/05/2011,Diesel,2,AUTOMATIC,GREY,28/08/2026,2,Margin,Here,"£3,550.00","£3,000.00","£2,425.00",0.3,,Warranted,28/08/2026,Estate,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '24/09/2019', 'Last service miles': '94,386', 'MOT Due': '28/08/2026', 'Former Keepers': '2', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '240', 'Gross Weight': '2490', 'Euro Status': '4', 'Euro': '4', 'CO2': '199', 'MPG Combined': '37.7', 'MPG Urban': '30.7', 'MPG Extra Urban': '42.8'}}","{
    ""Interior"": {
        ""Registration"": ""LM11XTF"",
        ""Registered"": ""27/05/2011"",
        ""Miles"": ""127,748 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""28/08/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""2967"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""24/09/2019"",
        ""Last service miles"": ""94,386"",
        ""Vendor"": ""SMC Motor Group"",
        ""CAP Clean"": ""\u00a33,550.00"",
        ""CAP Average"": ""\u00a33,000.00"",
        ""CAP Below"": ""\u00a32,425.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6780.pdf,,,
Ford,ebca,24,ProTruck,Ford,S-Max,2.0 TDCi Zetec 5dr,409,LN59ZSD,15:00,-,14/11/2009,Diesel,1,MANUAL,SILVER,27/10/2026,2,Margin,Here,"£1,600.00","£1,225.00",£825.00,0.2,,Warranted,27/10/2026,MPV,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '3', 'Last service date': '25/09/2023', 'Last service miles': '58,230', 'MOT Due': '27/10/2026', 'Former Keepers': '1', 'Body Style': 'MPV', 'Hubs': 'Alloy', 'BHP': '143', 'Gross Weight': '2505', 'Euro Status': '4', 'Euro': '4', 'CO2': '159', 'MPG Combined': '45.6', 'MPG Urban': '35.8', 'MPG Extra Urban': '54.3'}}","{
    ""Interior"": {
        ""Registration"": ""LN59ZSD"",
        ""Registered"": ""14/11/2009"",
        ""Miles"": ""65,734 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""27/10/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1997"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""3"",
        ""Last service date"": ""25/09/2023"",
        ""Last service miles"": ""58,230"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a31,600.00"",
        ""CAP Average"": ""\u00a31,225.00"",
        ""CAP Below"": ""\u00a3825.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6789.pdf,,,
Mini,ebca,24,ProTruck,Mini,Hatchback,1.5 Cooper 3dr,275,LN64EUJ,15:00,-,01/09/2014,Petrol,2,MANUAL,RED,31/08/2026,2,Margin,Here,"£3,425.00","£2,925.00","£2,400.00",0.1,,Warranted,31/08/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '8', 'Last service date': '18/08/2025', 'Last service miles': '80,588', 'MOT Due': '31/08/2026', 'Former Keepers': '2', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '134', 'Gross Weight': '1565', 'Euro Status': '6', 'Euro': '6', 'CO2': '107', 'MPG Combined': '62.8', 'MPG Urban': '49.6', 'MPG Extra Urban': '74.3'}}","{
    ""Interior"": {
        ""Registration"": ""LN64EUJ"",
        ""Registered"": ""01/09/2014"",
        ""Miles"": ""81,551 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""RED"",
        ""VAT"": ""Margin"",
        ""MOT"": ""31/08/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1499"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""8"",
        ""Last service date"": ""18/08/2025"",
        ""Last service miles"": ""80,588"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a33,425.00"",
        ""CAP Average"": ""\u00a32,925.00"",
        ""CAP Below"": ""\u00a32,400.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6450.pdf,,,
Mini,ebca,24,ProTruck,Mini,Hatchback,1.6 One Graphite 3dr,412,LO10FVX,15:00,-,30/06/2010,Petrol,3,MANUAL,GREY,29/06/2026,2,Margin,Here,"£1,125.00",£720.00,£325.00,0.2,,Warranted,29/06/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '4', 'Last service date': '07/08/2020', 'Last service miles': '52,761', 'MOT Due': '29/06/2026', 'Former Keepers': '3', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '98', 'Gross Weight': '1510', 'Euro Status': '5', 'Euro': '5', 'CO2': '127', 'MPG Combined': '52.3', 'MPG Urban': '39.2', 'MPG Extra Urban': '64.2'}}","{
    ""Interior"": {
        ""Registration"": ""LO10FVX"",
        ""Registered"": ""30/06/2010"",
        ""Miles"": ""70,445 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""29/06/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1598"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""4"",
        ""Last service date"": ""07/08/2020"",
        ""Last service miles"": ""52,761"",
        ""Vendor"": ""EMC Group"",
        ""CAP Clean"": ""\u00a31,125.00"",
        ""CAP Average"": ""\u00a3720.00"",
        ""CAP Below"": ""\u00a3325.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6683.pdf,,,
Vauxhall,ebca,24,ProTruck,Vauxhall,Corsa,1.4 SE 5dr Auto,323,LP65MDV,15:00,-,15/02/2016,Petrol,1,AUTOMATIC,BLUE,16/02/2026,2,Margin,Here,"£3,350.00","£2,850.00","£2,375.00",0.1,,Warranted,16/02/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '6', 'Last service date': '16/09/2022', 'Last service miles': '65,925', 'MOT Due': '16/02/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '89', 'Gross Weight': '1659', 'Euro Status': '6', 'Euro': '6', 'CO2': '137', 'MPG Combined': '47.9', 'MPG Urban': '35.8', 'MPG Extra Urban': '58.9'}}","{
    ""Interior"": {
        ""Registration"": ""LP65MDV"",
        ""Registered"": ""15/02/2016"",
        ""Miles"": ""95,023 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""BLUE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""16/02/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1398"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""6"",
        ""Last service date"": ""16/09/2022"",
        ""Last service miles"": ""65,925"",
        ""Vendor"": ""DSM Ltd"",
        ""CAP Clean"": ""\u00a33,350.00"",
        ""CAP Average"": ""\u00a32,850.00"",
        ""CAP Below"": ""\u00a32,375.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6870.pdf,,,
Volvo,ebca,24,ProTruck,Volvo,XC90,2.4 D5 Active 5dr,288,LR10VVL,15:00,-,31/03/2010,Diesel,,MANUAL,GREEN,05/02/2026,2,Margin,Here,"£1,225.00",£830.00,£425.00,0.2,,Warranted,05/02/2026,Estate,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '14', 'Last service date': '31/01/2025', 'Last service miles': '180,219', 'MOT Due': '05/02/2026', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '185', 'Gross Weight': '2740', 'Euro Status': '4', 'Euro': '4', 'CO2': '219', 'MPG Combined': '34', 'MPG Urban': '26.4', 'MPG Extra Urban': '40.9'}}","{
    ""Interior"": {
        ""Registration"": ""LR10VVL"",
        ""Registered"": ""31/03/2010"",
        ""Miles"": ""193,052 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREEN"",
        ""VAT"": ""Margin"",
        ""MOT"": ""05/02/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""2401"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""14"",
        ""Last service date"": ""31/01/2025"",
        ""Last service miles"": ""180,219"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a31,225.00"",
        ""CAP Average"": ""\u00a3830.00"",
        ""CAP Below"": ""\u00a3425.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6436.pdf,,,
Peugeot,ebca,24,ProTruck,Peugeot,2008,1.6 BlueHDi 100 Allure 5dr,276,LS66KWD,15:00,-,30/09/2016,Diesel,1,MANUAL,BLACK,29/09/2026,1,Margin,Here,"£3,400.00","£2,875.00","£2,350.00",0.2,,Warranted,29/09/2026,Hatchback,"{'information': {'Keys': '1', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '1', 'Last service date': '27/07/2023', 'Last service miles': '54,499', 'MOT Due': '29/09/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '100', 'Gross Weight': '1705', 'Euro Status': '6', 'Euro': '6', 'CO2': '97', 'MPG Combined': '76.4', 'MPG Urban': '64.2', 'MPG Extra Urban': '85.6'}}","{
    ""Interior"": {
        ""Registration"": ""LS66KWD"",
        ""Registered"": ""30/09/2016"",
        ""Miles"": ""77,364 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""29/09/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""1"",
        ""CC"": ""1560"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""1"",
        ""Last service date"": ""27/07/2023"",
        ""Last service miles"": ""54,499"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a33,400.00"",
        ""CAP Average"": ""\u00a32,875.00"",
        ""CAP Below"": ""\u00a32,350.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6458.pdf,,,
Nissan,ebca,24,ProTruck,Nissan,Qashqai,1.5 dCi [110] 360 5dr,271,LV13HJY,15:00,-,02/05/2013,Diesel,1,MANUAL,SILVER,23/07/2026,2,Margin,Here,"£1,525.00","£1,125.00",£725.00,0.1,,Warranted,23/07/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '8', 'Last service date': '26/06/2021', 'Last service miles': '59,128', 'MOT Due': '23/07/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '110', 'Gross Weight': '1930', 'Euro Status': '5', 'Euro': '5', 'CO2': '129', 'MPG Combined': '54.3', 'MPG Urban': '44.8', 'MPG Extra Urban': '61.4'}}","{
    ""Interior"": {
        ""Registration"": ""LV13HJY"",
        ""Registered"": ""02/05/2013"",
        ""Miles"": ""92,339 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""23/07/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1461"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""8"",
        ""Last service date"": ""26/06/2021"",
        ""Last service miles"": ""59,128"",
        ""Vendor"": ""St Leonards Motor Group"",
        ""CAP Clean"": ""\u00a31,525.00"",
        ""CAP Average"": ""\u00a31,125.00"",
        ""CAP Below"": ""\u00a3725.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6802.pdf,,,
RENAULT,ebca,24,ProTruck,RENAULT,TRAFIC,SL27dCi 115 [Sat Nav] Van Euro 5,419,MJ62KWA,15:00,-,14/11/2012,Diesel,2,MANUAL,WHITE,10/09/2026,,Margin,Here,£980.00,£750.00,£500.00,0.2,,Warranted,10/09/2026,Panel Van,"{'information': {'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '5', 'Last service date': '11/09/2024', 'Last service miles': '176,797', 'MOT Due': '10/09/2026', 'Former Keepers': '2', 'Body Style': 'Panel Van', 'BHP': '115', 'Gross Weight': '2790', 'Euro Status': '5', 'Euro': '5', 'CO2': '180', 'MPG Combined': '40.9', 'MPG Urban': '32.8', 'MPG Extra Urban': '47.9'}}","{
    ""Interior"": {
        ""Registration"": ""MJ62KWA"",
        ""Registered"": ""14/11/2012"",
        ""Miles"": ""180,177 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""WHITE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""10/09/2026"",
        ""V5"": ""Here"",
        ""Keys"": """",
        ""CC"": ""1995"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""5"",
        ""Last service date"": ""11/09/2024"",
        ""Last service miles"": ""176,797"",
        ""Vendor"": ""Bartletts Seat"",
        ""CAP Clean"": ""\u00a3980.00"",
        ""CAP Average"": ""\u00a3750.00"",
        ""CAP Below"": ""\u00a3500.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/5881.pdf,,,
Ford,ebca,24,ProTruck,Ford,C-Max,1.6 TDCi Titanium 5dr,311,MK11PGO,15:00,-,11/03/2011,Diesel,3,MANUAL,BLUE, ,2,Margin,Here,"£1,400.00","£1,000.00",£600.00,0.2,,Warranted, ,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '4', 'Last service date': '27/11/2023', 'Last service miles': '83,243', 'MOT Due': 'Expired', 'Former Keepers': '3', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '113', 'Gross Weight': '1915', 'Euro Status': '5', 'Euro': '5', 'CO2': '119', 'MPG Combined': '61.4', 'MPG Urban': '52.3', 'MPG Extra Urban': '68.9'}}","{
    ""Interior"": {
        ""Registration"": ""MK11PGO"",
        ""Registered"": ""11/03/2011"",
        ""Miles"": ""94,742 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLUE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""Expired"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1560"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""4"",
        ""Last service date"": ""27/11/2023"",
        ""Last service miles"": ""83,243"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a31,400.00"",
        ""CAP Average"": ""\u00a31,000.00"",
        ""CAP Below"": ""\u00a3600.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6490.pdf,,,
Peugeot,ebca,24,ProTruck,Peugeot,208,1.2 VTi Access+ 5dr,380,NA62ZRK,15:00,-,30/11/2012,Petrol,3,MANUAL,WHITE,08/03/2026,2,Margin,Here,£720.00,£320.00,£150.00,0.1,,Warranted,08/03/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '6', 'Last service date': '27/06/2019', 'Last service miles': '90,350', 'MOT Due': '08/03/2026', 'Former Keepers': '3', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '82', 'Gross Weight': '1530', 'Euro Status': '5', 'Euro': '5', 'CO2': '104', 'MPG Combined': '62.8', 'MPG Urban': '51.4', 'MPG Extra Urban': '72.4'}}","{
    ""Interior"": {
        ""Registration"": ""NA62ZRK"",
        ""Registered"": ""30/11/2012"",
        ""Miles"": ""133,173 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""WHITE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""08/03/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1199"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""6"",
        ""Last service date"": ""27/06/2019"",
        ""Last service miles"": ""90,350"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a3720.00"",
        ""CAP Average"": ""\u00a3320.00"",
        ""CAP Below"": ""\u00a3150.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6631.pdf,,,
